MSGID,SYMBOL,ENUMNAME,FACILITY,OWNER,CATEGORY,SEVERITY,STATUS,SRC
437,GLOBAL_DEFAULTS_TITLE,GlobalDefaultsTitle,GLOBAL,GLOBAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
438,GLOBAL_NOTES_TITLE,GlobalNotesTitle,GLOBAL,GLOBAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
439,GLOBAL_WARNINGS_TITLE,GlobalWarningsTitle,GLOBAL,GLOBAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
440,GLOBAL_CATEGORY_LINE,GlobalCategoryLine,GLOBAL,GLOBAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
441,GLOBAL_ARGUMENTS_LINE,GlobalArgumentsLine,GLOBAL,GLOBAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
442,GLOBAL_ALIASES_LINE,GlobalAliasesLine,GLOBAL,GLOBAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
443,GLOBAL_SUBCOMMANDS_TITLE,GlobalSubcommandsTitle,GLOBAL,GLOBAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
444,GLOBAL_DEV_TRANSITIONAL_TITLE,GlobalDevTransitionalTitle,GLOBAL,GLOBAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
445,GLOBAL_FUNCTION_FALLBACK_SYNTAX_LINE,GlobalFunctionFallbackSyntaxLine,GLOBAL,GLOBAL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
446,NO_SELECTED_AREA,NoSelectedArea,SUBSYSTEM:DBAREA,SUBSYSTEM:DBAREA,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
447,NO_ACTIVE_INDEX,NoActiveIndex,SUBSYSTEM:XINDEX,SUBSYSTEM:XINDEX,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
448,FIND_FOUND_TEXT,FindFoundText,COMMAND:FIND,COMMAND:FIND,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
449,FIND_NOT_FOUND_TEXT,FindNotFoundText,COMMAND:FIND,COMMAND:FIND,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
450,SEEK_EMPTY_TEXT,SeekEmptyText,COMMAND:SEEK,COMMAND:SEEK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
451,SMARTLIST_USAGE_TEXT,SmartlistUsageText,COMMAND:SMARTLIST,COMMAND:SMARTLIST,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
452,SMARTLIST_UNKNOWN_PROJECTION_FIELD_TEXT,SmartlistUnknownProjectionFieldText,COMMAND:SMARTLIST,COMMAND:SMARTLIST,WARNING,WARNING,ACTIVE,src/help/helpdata_messages.cpp
453,SEEK_TRACE_STATUS_TEXT,SeekTraceStatusText,COMMAND:SEEK,COMMAND:SEEK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
454,SEEK_UNKNOWN_FIELD_TEXT,SeekUnknownFieldText,COMMAND:SEEK,COMMAND:SEEK,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
455,SEEK_FOUND_AT_TEXT,SeekFoundAtText,COMMAND:SEEK,COMMAND:SEEK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
456,SEEK_NEAR_MATCH_AT_TEXT,SeekNearMatchAtText,COMMAND:SEEK,COMMAND:SEEK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
457,SEEK_NOT_FOUND_TEXT,SeekNotFoundText,COMMAND:SEEK,COMMAND:SEEK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
458,ASCEND_USAGE_TEXT,AscendUsageText,COMMAND:ASCEND,COMMAND:ASCEND,USAGE,INFO,ACTIVE,src/help/helpdata_messages.cpp
459,ORDER_ASCENDING_SET,OrderAscendingSet,SUBSYSTEM:XINDEX,SUBSYSTEM:XINDEX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
460,AREA_USAGE_READ_ONLY_NOTE,AreaUsageReadOnlyNote,COMMAND:AREA,COMMAND:AREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
461,AREA_CURRENT_AREA_LINE,AreaCurrentAreaLine,COMMAND:AREA,COMMAND:AREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
462,AREA_CURRENT_AREA_UNKNOWN_LINE,AreaCurrentAreaUnknownLine,COMMAND:AREA,COMMAND:AREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
463,AREA_NO_FILE_OPEN_LINE,AreaNoFileOpenLine,COMMAND:AREA,COMMAND:AREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
464,AREA_FILE_SUMMARY_LINE,AreaFileSummaryLine,COMMAND:AREA,COMMAND:AREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
465,AREA_DBF_ABSOLUTE_LINE,AreaDbfAbsoluteLine,COMMAND:AREA,COMMAND:AREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
466,AREA_DBF_FLAVOR_LINE,AreaDbfFlavorLine,COMMAND:AREA,COMMAND:AREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
467,AREA_RUNTIME_KIND_LINE,AreaRuntimeKindLine,COMMAND:AREA,COMMAND:AREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
468,AREA_LOGICAL_NAME_LINE,AreaLogicalNameLine,COMMAND:AREA,COMMAND:AREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
469,AREA_LEGACY_NAME_LINE,AreaLegacyNameLine,COMMAND:AREA,COMMAND:AREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
470,AREA_PATH_LINE,AreaPathLine,COMMAND:AREA,COMMAND:AREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
471,STATUS_USAGE_TEXT,StatusUsageText,COMMAND:STATUS,COMMAND:STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
472,STATUS_AREA_HEADER_LINE,StatusAreaHeaderLine,COMMAND:STATUS,COMMAND:STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
473,STATUS_WORKSPACE_LINE,StatusWorkspaceLine,COMMAND:STATUS,COMMAND:STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
474,STATUS_DBF_FLAVOR_LINE,StatusDbfFlavorLine,COMMAND:STATUS,COMMAND:STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
475,STATUS_TAGS_SUMMARY_LINE,StatusTagsSummaryLine,COMMAND:STATUS,COMMAND:STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
476,STATUS_TAGS_TITLE,StatusTagsTitle,COMMAND:STATUS,COMMAND:STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
477,STATUS_RECORDS_LINE,StatusRecordsLine,COMMAND:STATUS,COMMAND:STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
478,STATUS_LMDB_CLOSED_LINE,StatusLmdbClosedLine,COMMAND:STATUS,COMMAND:STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
479,STATUS_LMDB_ENV_LINE,StatusLmdbEnvLine,COMMAND:STATUS,COMMAND:STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
480,STATUS_FIELDS_TITLE,StatusFieldsTitle,COMMAND:STATUS,COMMAND:STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
481,STATUS_ORDER_PHYSICAL_LINE,StatusOrderPhysicalLine,COMMAND:STATUS,COMMAND:STATUS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
482,STRUCT_USAGE_TEXT,StructUsageText,COMMAND:STRUCT,COMMAND:STRUCT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
483,STRUCT_NO_ENGINE_TEXT,StructNoEngineText,COMMAND:STRUCT,COMMAND:STRUCT,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
484,STRUCT_NO_OPEN_AREAS_TEXT,StructNoOpenAreasText,COMMAND:STRUCT,COMMAND:STRUCT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
485,STRUCT_NO_FILE_OPEN_CURRENT_AREA_TEXT,StructNoFileOpenCurrentAreaText,COMMAND:STRUCT,COMMAND:STRUCT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
486,STRUCT_AREA_HEADER_LINE,StructAreaHeaderLine,COMMAND:STRUCT,COMMAND:STRUCT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
487,STRUCT_FIELDS_TITLE,StructFieldsTitle,COMMAND:STRUCT,COMMAND:STRUCT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
488,STRUCT_DBFILE_LINE,StructDbfileLine,COMMAND:STRUCT,COMMAND:STRUCT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
489,STRUCT_INDEX_FILE_LINE,StructIndexFileLine,COMMAND:STRUCT,COMMAND:STRUCT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
490,STRUCT_TAGS_SUMMARY_LINE,StructTagsSummaryLine,COMMAND:STRUCT,COMMAND:STRUCT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
491,STRUCT_ACTIVE_TAG_LINE,StructActiveTagLine,COMMAND:STRUCT,COMMAND:STRUCT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
492,STRUCT_CNX_TAGS_VERBOSE_TITLE,StructCnxTagsVerboseTitle,COMMAND:STRUCT,COMMAND:STRUCT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
493,STRUCT_CNX_MARKS_ACTIVE_NOTE,StructCnxMarksActiveNote,COMMAND:STRUCT,COMMAND:STRUCT,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
494,DBAREA_USAGE_TEXT,DbareaUsageText,COMMAND:DBAREA,COMMAND:DBAREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
495,DBAREA_NO_TABLE_OPEN_TEXT,DbareaNoTableOpenText,COMMAND:DBAREA,COMMAND:DBAREA,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
496,DBAREA_BANNER_TITLE,DbareaBannerTitle,COMMAND:DBAREA,COMMAND:DBAREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
497,DBAREA_INDEX_ORDER_TITLE,DbareaIndexOrderTitle,COMMAND:DBAREA,COMMAND:DBAREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
498,DBAREA_FIELDS_TITLE,DbareaFieldsTitle,COMMAND:DBAREA,COMMAND:DBAREA,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
499,DBAREAS_USAGE_TEXT,DbareasUsageText,COMMAND:DBAREAS,COMMAND:DBAREAS,WORKSPACE,INFO,ACTIVE,src/help/helpdata_messages.cpp
500,DBAREAS_NO_OPEN_WORK_AREAS_TEXT,DbareasNoOpenWorkAreasText,COMMAND:DBAREAS,COMMAND:DBAREAS,WORKSPACE,INFO,ACTIVE,src/help/helpdata_messages.cpp
501,DBAREAS_SLOT_OUT_OF_RANGE_TEXT,DbareasSlotOutOfRangeText,COMMAND:DBAREAS,COMMAND:DBAREAS,WORKSPACE,INFO,ACTIVE,src/help/helpdata_messages.cpp
502,DBAREAS_AREA_NOT_OPEN_TEXT,DbareasAreaNotOpenText,COMMAND:DBAREAS,COMMAND:DBAREAS,WORKSPACE,INFO,ACTIVE,src/help/helpdata_messages.cpp
503,DBAREAS_RELATIONS_MODULE_MISSING_TEXT,DbareasRelationsModuleMissingText,COMMAND:DBAREAS,COMMAND:DBAREAS,WORKSPACE,INFO,ACTIVE,src/help/helpdata_messages.cpp
504,FIELDS_USAGE_TEXT,FieldsUsageText,COMMAND:FIELDS,COMMAND:FIELDS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
505,FIELDS_NO_FIELDS_TEXT,FieldsNoFieldsText,COMMAND:FIELDS,COMMAND:FIELDS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
506,DESCEND_USAGE_TEXT,DescendUsageText,COMMAND:DESCEND,COMMAND:DESCEND,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
507,ORDER_DESCENDING_SET,OrderDescendingSet,SUBSYSTEM:XINDEX,SUBSYSTEM:XINDEX,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
508,COLOR_USAGE_TEXT,ColorUsageText,COMMAND:COLOR,COMMAND:COLOR,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
509,COLOR_STATUS_TEXT,ColorStatusText,COMMAND:COLOR,COMMAND:COLOR,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
510,COLOR_TREECOLOR_STATUS_TEXT,ColorTreeColorStatusText,COMMAND:COLOR,COMMAND:COLOR,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
511,COLOR_TREE_PALETTE_HEADER_TEXT,ColorTreePaletteHeaderText,COMMAND:COLOR,COMMAND:COLOR,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
512,COLOR_TREE_LEVEL_LINE_TEXT,ColorTreeLevelLineText,COMMAND:COLOR,COMMAND:COLOR,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
513,COLOR_TREE_SET_STATUS_TEXT,ColorTreeSetStatusText,COMMAND:COLOR,COMMAND:COLOR,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
514,COLOR_SET_STATUS_TEXT,ColorSetStatusText,COMMAND:COLOR,COMMAND:COLOR,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
515,VALIDATE_USAGE_TEXT,ValidateUsageText,COMMAND:VALIDATE,COMMAND:VALIDATE,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
516,VALIDATE_UNKNOWN_SUBCOMMAND_TEXT,ValidateUnknownSubcommandText,COMMAND:VALIDATE,COMMAND:VALIDATE,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
517,DOTHELP_USAGE_TEXT,DotHelpUsageText,COMMAND:DOTHELP,COMMAND:DOTHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
518,DOTHELP_TITLE_TEXT,DotHelpTitleText,COMMAND:DOTHELP,COMMAND:DOTHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
519,DOTHELP_SUBTITLE_TEXT,DotHelpSubtitleText,COMMAND:DOTHELP,COMMAND:DOTHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
520,DOTHELP_SEARCH_USAGE_TEXT,DotHelpSearchUsageText,COMMAND:DOTHELP,COMMAND:DOTHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
521,DOTHELP_MATCHES_TITLE_TEXT,DotHelpMatchesTitleText,COMMAND:DOTHELP,COMMAND:DOTHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
522,DOTHELP_NO_TOPIC_TEXT,DotHelpNoTopicText,COMMAND:DOTHELP,COMMAND:DOTHELP,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
523,DOTHELP_TRY_HELP_HINT_TEXT,DotHelpTryHelpHintText,COMMAND:DOTHELP,COMMAND:DOTHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
524,FOXHELP_USAGE_TEXT,FoxHelpUsageText,COMMAND:FOXHELP,COMMAND:FOXHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
525,FOXHELP_SUBSET_TITLE_TEXT,FoxHelpSubsetTitleText,COMMAND:FOXHELP,COMMAND:FOXHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
526,FOXHELP_TIP_TEXT,FoxHelpTipText,COMMAND:FOXHELP,COMMAND:FOXHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
527,FOXHELP_MATCHES_TITLE_TEXT,FoxHelpMatchesTitleText,COMMAND:FOXHELP,COMMAND:FOXHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
528,FOXHELP_NO_TOPIC_TEXT,FoxHelpNoTopicText,COMMAND:FOXHELP,COMMAND:FOXHELP,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
529,FOXHELP_TRY_LIST_HINT_TEXT,FoxHelpTryListHintText,COMMAND:FOXHELP,COMMAND:FOXHELP,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
530,PSHELL_USAGE_TEXT,PshellUsageText,COMMAND:PSHELL,COMMAND:PSHELL,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
531,APPEND_USAGE_BLANK_NO_ARGS_NOTE,AppendUsageBlankNoArgsNote,COMMAND:APPEND,COMMAND:APPEND,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
532,APPEND_USAGE_MANY_SMART_NOTE,AppendUsageManySmartNote,COMMAND:APPEND,COMMAND:APPEND,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
533,APPEND_USAGE_RAW_NO_INLINE_INDEX_NOTE,AppendUsageRawNoInlineIndexNote,COMMAND:APPEND,COMMAND:APPEND,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
534,APPEND_USAGE_RAW_MANY_LINE,AppendUsageRawManyLine,COMMAND:APPEND,COMMAND:APPEND,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
535,APPEND_USAGE_RAW_SUMMARY_LINE,AppendUsageRawSummaryLine,COMMAND:APPEND,COMMAND:APPEND,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
536,APPEND_USAGE_MANY_LINE,AppendUsageManyLine,COMMAND:APPEND,COMMAND:APPEND,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
537,APPEND_INVALID_COUNT,AppendInvalidCount,COMMAND:APPEND,COMMAND:APPEND,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
538,APPEND_TABLE_LOCKED,AppendTableLocked,COMMAND:APPEND,COMMAND:APPEND,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
539,APPEND_MANY_STOPPED,AppendManyStopped,COMMAND:APPEND,COMMAND:APPEND,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
540,APPEND_FAILED,AppendFailed,COMMAND:APPEND,COMMAND:APPEND,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
541,APPEND_RAW_MANY_STOPPED,AppendRawManyStopped,COMMAND:APPEND,COMMAND:APPEND,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
542,APPEND_MANY_SUCCESS,AppendManySuccess,COMMAND:APPEND,COMMAND:APPEND,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
543,APPEND_RAW_MANY_SUCCESS,AppendRawManySuccess,COMMAND:APPEND,COMMAND:APPEND,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
544,APPEND_BLANK_SUCCESS,AppendBlankSuccess,COMMAND:APPEND,COMMAND:APPEND,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
545,APPEND_BLANK_USAGE_SHARED_NOTE,AppendBlankUsageSharedNote,COMMAND:APPEND_BLANK,COMMAND:APPEND_BLANK,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
546,SET_VAR_USAGE_LINE,SetVarUsageLine,SUBSYSTEM:SHELL_VARS,SUBSYSTEM:SHELL_VARS,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
547,SHOW_VAR_USAGE_LINE,ShowVarUsageLine,SUBSYSTEM:SHELL_VARS,SUBSYSTEM:SHELL_VARS,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
548,CLEAR_VAR_USAGE_LINE,ClearVarUsageLine,SUBSYSTEM:SHELL_VARS,SUBSYSTEM:SHELL_VARS,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
549,VAR_INVALID_NAME,VarInvalidName,SUBSYSTEM:SHELL_VARS,SUBSYSTEM:SHELL_VARS,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
550,VAR_BANG_EVAL_ERROR,VarBangEvalError,SUBSYSTEM:SHELL_VARS,SUBSYSTEM:SHELL_VARS,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
551,VARS_DEFINED_COUNT,VarsDefinedCount,SUBSYSTEM:SHELL_VARS,SUBSYSTEM:SHELL_VARS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
552,VAR_NOT_DEFINED,VarNotDefined,SUBSYSTEM:SHELL_VARS,SUBSYSTEM:SHELL_VARS,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
553,VAR_COMMAND_USAGE_LINE,VarCommandUsageLine,SUBSYSTEM:SHELL_VARS,SUBSYSTEM:SHELL_VARS,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
554,AGGS_FAMILY_TITLE,AggsFamilyTitle,COMMAND:AGGS,COMMAND:AGGS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
555,AGGS_DIRECT_VERBS_TITLE,AggsDirectVerbsTitle,COMMAND:AGGS,COMMAND:AGGS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
556,AGG_USAGE_HEADING,AggUsageHeading,COMMAND:AGGS,COMMAND:AGGS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
557,AGG_ERROR_DETAIL,AggErrorDetail,COMMAND:AGGS,COMMAND:AGGS,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
558,AGGS_OWNER_NOTE,AggsOwnerNote,COMMAND:AGGS,COMMAND:AGGS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
559,AGGS_DIRECT_ALIAS_NOTE,AggsDirectAliasNote,COMMAND:AGGS,COMMAND:AGGS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
560,AGGS_FOR_WHERE_ACCEPTED_NOTE,AggsForWhereAcceptedNote,COMMAND:AGGS,COMMAND:AGGS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
561,AGGS_DELETED_ONLY_NOTE,AggsDeletedOnlyNote,COMMAND:AGGS,COMMAND:AGGS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
562,AGGS_NOT_DELETED_ONLY_NOTE,AggsNotDeletedOnlyNote,COMMAND:AGGS,COMMAND:AGGS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
563,AGGS_CURSOR_RESTORE_NOTE,AggsCursorRestoreNote,COMMAND:AGGS,COMMAND:AGGS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
564,AGGS_READ_ONLY_NOTE,AggsReadOnlyNote,COMMAND:AGGS,COMMAND:AGGS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
565,AGG_USAGE_OWNER_NOTE,AggUsageOwnerNote,COMMAND:AGGS,COMMAND:AGGS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
566,AGG_USAGE_DIRECT_VERB_NOTE,AggUsageDirectVerbNote,COMMAND:AGGS,COMMAND:AGGS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
567,AGG_USAGE_READ_ONLY_NOTE,AggUsageReadOnlyNote,COMMAND:AGGS,COMMAND:AGGS,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
568,AUTODBF_USAGE_LINE,AutoDbfUsageLine,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
569,AUTODBF_USAGE_X64_LINE,AutoDbfUsageX64Line,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
570,AUTODBF_DEFAULT_FLAVOR_NOTE,AutoDbfDefaultFlavorNote,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
571,AUTODBF_DEFAULT_HEADER_NOTE,AutoDbfDefaultHeaderNote,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
572,AUTODBF_DEFAULT_INFER_NOTE,AutoDbfDefaultInferNote,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
573,AUTODBF_DEFAULT_OVERWRITE_NOTE,AutoDbfDefaultOverwriteNote,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
574,AUTODBF_CSV_PARSER_NOTE,AutoDbfCsvParserNote,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
575,AUTODBF_LONG_TEXT_REJECTED_NOTE,AutoDbfLongTextRejectedNote,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
576,AUTODBF_HEADER_NORMALIZE_NOTE,AutoDbfHeaderNormalizeNote,COMMAND:AUTODBF,COMMAND:AUTODBF,STATUS,INFO,ACTIVE,src/help/helpdata_messages.cpp
577,AUTODBF_MISSING_TABLE_NAME,AutoDbfMissingTableName,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
578,AUTODBF_MISSING_TABLE_NAME_AFTER_X64,AutoDbfMissingTableNameAfterX64,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
579,AUTODBF_EXPECTED_FROM,AutoDbfExpectedFrom,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
580,AUTODBF_MISSING_CSV_FILE,AutoDbfMissingCsvFile,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
581,AUTODBF_MAXCHAR_REQUIRES_VALUE,AutoDbfMaxCharRequiresValue,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
582,AUTODBF_INVALID_MAXCHAR_VALUE,AutoDbfInvalidMaxCharValue,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
583,AUTODBF_MAXCHAR_RANGE,AutoDbfMaxCharRange,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
584,AUTODBF_UNKNOWN_OPTION,AutoDbfUnknownOption,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
585,AUTODBF_CANNOT_OPEN_READ,AutoDbfCannotOpenRead,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
586,AUTODBF_EMPTY_CSV,AutoDbfEmptyCsv,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
587,AUTODBF_COLUMN_COUNT_MISMATCH,AutoDbfColumnCountMismatch,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
588,AUTODBF_TEXT_WIDTH_EXCEEDS_LIMIT,AutoDbfTextWidthExceedsLimit,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
589,AUTODBF_LONG_TEXT_REQUIRES_BYTES,AutoDbfLongTextRequiresBytes,COMMAND:AUTODBF,COMMAND:AUTODBF,ERROR,ERROR,ACTIVE,src/help/helpdata_messages.cpp
