MSG_ID,SYMBOL,ENUM_NAME,DEF_LOCALE,REGION_ID,CATEGORY,SEVERITY,FACILITY,STATUS,HELP_TOPIC,CMDHELPCHK,SHORT_TXT,IMPL_STAT,VIS_TIER,OWNER,SRC_AUTH,SRC_FILE,PUB_SURF,USED_RUN,ACTIVE,VER_AT,SUG_ACT,NOTES
MSG_DDICT_TAGS_PHYSICAL_85217887,DDICT_TAGS_PHYSICAL_NO_CATALOG_LINE,DDictTagsPhysicalNoCatalogLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Result : PHYSICAL_TAGS_FOUND_NO_CATALOG_ROWS,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_TAGS_NO_CATAL_B6D349CD,DDICT_TAGS_NO_CATALOG_LINE,DDictTagsNoCatalogLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Result : NO_CATALOG_TAGS_FOUND,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_TAGS_PHYSICAL_56B667F7,DDICT_TAGS_PHYSICAL_ARTIFACTS_NOTE,DDictTagsPhysicalArtifactsNote,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,"Note : physical DBF/CDX/LMDB artifacts exist, but no DDOBJECT CATALOG_TAG rows were found for OWNER in {owners}",implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_TAGS_EXPECTED_603A72AF,DDICT_TAGS_EXPECTED_OWNERS_NOTE,DDictTagsExpectedOwnersNote,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Note : expected DDOBJECT rows where OBJTYPE=CATALOG_TAG and OWNER in {owners},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_TAGS_COLUMN_H_7A7ED26F,DDICT_TAGS_COLUMN_HEADER,DDictTagsColumnHeader,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Tag OBJID STATUS PROFILE ATTRS,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_TAGS_DIVIDER_5618B470,DDICT_TAGS_DIVIDER,DDictTagsDivider,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,---------- ------------------------ ------------------------ ------------ -----,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_UNKNOWN_SUBCO_FA99CC2C,DDICT_UNKNOWN_SUBCOMMAND,DDictUnknownSubcommand,en-US,GLOBAL,ERROR,ERROR,DDICT,active,,,unknown subcommand '{subcommand}'.,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_REL_REQUIRES__24BCC166,DDICT_REL_REQUIRES_OBJECT_TOKEN,DDictRelRequiresObjectToken,en-US,GLOBAL,ERROR,ERROR,DDICT,active,,,REL requires an object id or name.,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_REL_INVALID_D_430113DB,DDICT_REL_INVALID_DIRECTION,DDictRelInvalidDirection,en-US,GLOBAL,ERROR,ERROR,DDICT,active,,,"REL direction must be IN, OUT, or BOTH.",implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_REL_TITLE_D007C568,DDICT_REL_TITLE,DDictRelTitle,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,DDICT REL {token} {direction},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_OBJECT_NOT_FO_3E9B29A7,DDICT_OBJECT_NOT_FOUND_LINE,DDictObjectNotFoundLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Result : OBJECT_NOT_FOUND,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_OBJECT_LOOKUP_8ACD9CDF,DDICT_OBJECT_LOOKUP_NOTE,DDictObjectLookupNote,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Note : token was matched against OBJID and DDOBJECT NAME/OWNER.,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_OBJECT_OBJID__0E49A2B3,DDICT_OBJECT_OBJID_LINE,DDictObjectObjidLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Object OBJID : {value},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_OBJECT_TYPE_L_08959357,DDICT_OBJECT_TYPE_LINE,DDictObjectTypeLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Object type : {value},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_OBJECT_OWNER__C87B66FF,DDICT_OBJECT_OWNER_LINE,DDictObjectOwnerLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Object owner : {value},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_OBJECT_NAME_L_B94CE2AD,DDICT_OBJECT_NAME_LINE,DDictObjectNameLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Object name : {value},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_INCOMING_EDGE_3CD7DF5B,DDICT_INCOMING_EDGES_LINE,DDictIncomingEdgesLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Incoming edges: {count},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_OUTGOING_EDGE_2119025C,DDICT_OUTGOING_EDGES_LINE,DDictOutgoingEdgesLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Outgoing edges: {count},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_ROWS_SHOWN_PE_E9831A49,DDICT_ROWS_SHOWN_PER_DIRECTION_LINE,DDictRowsShownPerDirectionLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Rows shown : bounded to {count} per direction,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_REL_COLUMN_HE_325B890E,DDICT_REL_COLUMN_HEADER,DDictRelColumnHeader,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Dir EdgeType OtherOBJ OtherType OtherOwner OtherName EVID,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_REL_DIVIDER_F33AE4DE,DDICT_REL_DIVIDER,DDictRelDivider,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,--- ------------------ ------------------------ ----------------- -------------- -------------- --------------------,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_EVIDENCE_REQU_8A749AFA,DDICT_EVIDENCE_REQUIRES_OBJECT_TOKEN,DDictEvidenceRequiresObjectToken,en-US,GLOBAL,ERROR,ERROR,DDICT,active,,,EVIDENCE requires an object id or name.,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_EVIDENCE_TITL_7F162406,DDICT_EVIDENCE_TITLE,DDictEvidenceTitle,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,DDICT EVIDENCE {token},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_DIRECT_EVIDEN_90FB3F87,DDICT_DIRECT_EVIDENCE_ROWS_LINE,DDictDirectEvidenceRowsLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Direct evidence rows: {count},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_ATTRIBUTE_EVI_6D05954E,DDICT_ATTRIBUTE_EVIDENCE_ROWS_LINE,DDictAttributeEvidenceRowsLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Attribute evidence rows: {count},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_ROWS_SHOWN_PE_A2A94DA1,DDICT_ROWS_SHOWN_PER_SECTION_LINE,DDictRowsShownPerSectionLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Rows shown : bounded to {count} per section,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_EVIDENCE_ROWS_DE835596,DDICT_EVIDENCE_ROWS_TITLE,DDictEvidenceRowsTitle,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Evidence rows,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_EVIDENCE_COLU_007B56A7,DDICT_EVIDENCE_COLUMN_HEADER,DDictEvidenceColumnHeader,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,EVID KIND SRCID SOURCE ARTIFACT,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_EVIDENCE_DIVI_51651534,DDICT_EVIDENCE_DIVIDER,DDictEvidenceDivider,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,-------------------- -------------------- -------------------- ------------------ ------------------,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_NONE_LINE_08B61692,DDICT_NONE_LINE,DDictNoneLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,(none),implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_ATTRIBUTE_EVI_6C37E359,DDICT_ATTRIBUTE_EVIDENCE_TITLE,DDictAttributeEvidenceTitle,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Attribute evidence,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_ATTRIBUTE_EVI_BF92FED2,DDICT_ATTRIBUTE_EVIDENCE_COLUMN_HEADER,DDictAttributeEvidenceColumnHeader,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,ATTRNAME ATTRVAL EVID,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_ATTRIBUTE_EVI_2EA6742E,DDICT_ATTRIBUTE_EVIDENCE_DIVIDER,DDictAttributeEvidenceDivider,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,------------------ ------------------------------ --------------------,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_OBJECTS_TITLE_77093CE2,DDICT_OBJECTS_TITLE,DDictObjectsTitle,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,DDICT OBJECTS,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_TYPE_FILTER_L_078240A6,DDICT_TYPE_FILTER_LINE,DDictTypeFilterLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Type filter : {value},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_PROFILE_FILTE_347AFFE1,DDICT_PROFILE_FILTER_LINE,DDictProfileFilterLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Profile filter: {value},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_OBJECT_ROWS_L_3F3845D1,DDICT_OBJECT_ROWS_LINE,DDictObjectRowsLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Object rows : {count},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_ROWS_SHOWN_BO_29898A02,DDICT_ROWS_SHOWN_BOUNDED_LINE,DDictRowsShownBoundedLine,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,Rows shown : bounded to {count},implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_OBJECTS_COLUM_1D765FD2,DDICT_OBJECTS_COLUMN_HEADER,DDictObjectsColumnHeader,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,OBJTYPE NAME OWNER STATUS PROFILE ATTRS,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_DDICT_OBJECTS_DIVID_5A9D6918,DDICT_OBJECTS_DIVIDER,DDictObjectsDivider,en-US,GLOBAL,STATUS,INFO,DDICT,active,,,------------------ ---------------- ---------------- ------------------------ ------------ -----,implemented,core,COMMAND:DDICT,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:DDICT ; facility_derived=DDICT ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_CMDHELPCHK_REFLECTI_C461A149,CMDHELPCHK_REFLECTION_REPORTS_TITLE,CmdHelpChkReflectionReportsTitle,en-US,GLOBAL,STATUS,INFO,CMDHELPCHK,active,,,=== REFLECTION REPORTS ===,implemented,core,COMMAND:CMDHELPCHK,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:CMDHELPCHK ; facility_derived=CMDHELPCHK ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_CMDHELPCHK_ARTIFACT_BA34B2DD,CMDHELPCHK_ARTIFACTS_SUMMARY_TITLE,CmdHelpChkArtifactsSummaryTitle,en-US,GLOBAL,STATUS,INFO,CMDHELPCHK,active,,,HELP DATA v2 artifact summary,implemented,core,COMMAND:CMDHELPCHK,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:CMDHELPCHK ; facility_derived=CMDHELPCHK ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_CMDHELPCHK_SET_FAMI_6E793F15,CMDHELPCHK_SET_FAMILY_CANONICALIZATION_TITLE,CmdHelpChkSetFamilyCanonicalizationTitle,en-US,GLOBAL,STATUS,INFO,CMDHELPCHK,active,,,SET-family canonicalization,implemented,core,COMMAND:CMDHELPCHK,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:CMDHELPCHK ; facility_derived=CMDHELPCHK ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_CMDHELPCHK_MISSING__015E039F,CMDHELPCHK_MISSING_V2_COLUMNS,CmdHelpChkMissingV2Columns,en-US,GLOBAL,ERROR,ERROR,CMDHELPCHK,active,,,"Missing expected HELP DATA v2 columns; need at least KIND, SOURCE, CONFID.",implemented,core,COMMAND:CMDHELPCHK,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:CMDHELPCHK ; facility_derived=CMDHELPCHK ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_CMDHELPCHK_MISSING__D9A8E1DD,CMDHELPCHK_MISSING_LEGACY_COLUMNS,CmdHelpChkMissingLegacyColumns,en-US,GLOBAL,ERROR,ERROR,CMDHELPCHK,active,,,"Missing expected columns; need at least ID, COMMAND, and one memo (USAGE).",implemented,core,COMMAND:CMDHELPCHK,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:CMDHELPCHK ; facility_derived=CMDHELPCHK ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_CMDHELPCHK_ARTIFACT_14B16418,CMDHELPCHK_ARTIFACTS_ERROR,CmdHelpChkArtifactsError,en-US,GLOBAL,ERROR,ERROR,CMDHELPCHK,active,,,ARTIFACTS error: {detail},implemented,core,COMMAND:CMDHELPCHK,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:CMDHELPCHK ; facility_derived=CMDHELPCHK ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_CMDHELPCHK_RUNTIME__09C4C8FE,CMDHELPCHK_RUNTIME_ERROR,CmdHelpChkRuntimeError,en-US,GLOBAL,ERROR,ERROR,CMDHELPCHK,active,,,error: {detail},implemented,core,COMMAND:CMDHELPCHK,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:CMDHELPCHK ; facility_derived=CMDHELPCHK ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_CMDHELPCHK_NO_ROWS__2E00B8DB,CMDHELPCHK_NO_ROWS_SHOWN,CmdHelpChkNoRowsShown,en-US,GLOBAL,STATUS,INFO,CMDHELPCHK,active,,,(no rows shown; try increasing limit),implemented,core,COMMAND:CMDHELPCHK,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:CMDHELPCHK ; facility_derived=CMDHELPCHK ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_MSGMGR_USAGE_TEXT_41FBE274,MSGMGR_USAGE_TEXT,MsgMgrUsageText,en-US,GLOBAL,STATUS,INFO,MSGMGR,active,,,Usage: / MSGMGR (Show this usage) / MSGMGR USAGE (Show this usage) / MSGMGR STATUS (Report Message Manager command-house status) / MSGMGR CHECK (Read-only command-house check) / No,implemented,core,COMMAND:MSGMGR,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:MSGMGR ; facility_derived=MSGMGR ; default_text_shape=multiline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_MSGMGR_STATUS_TITLE_43EE44F7,MSGMGR_STATUS_TITLE,MsgMgrStatusTitle,en-US,GLOBAL,STATUS,INFO,MSGMGR,active,,,MSGMGR STATUS,implemented,core,COMMAND:MSGMGR,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:MSGMGR ; facility_derived=MSGMGR ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_MSGMGR_STATUS_BODY__895883EF,MSGMGR_STATUS_BODY_TEXT,MsgMgrStatusBodyText,en-US,GLOBAL,STATUS,INFO,MSGMGR,active,,,command house : registered / read mode : read-only / active message check : SET MESSAGE CATALOG CHECK / active message get : SET MESSAGE CATALOG GET / provider mode : active_dbf / ,implemented,core,COMMAND:MSGMGR,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:MSGMGR ; facility_derived=MSGMGR ; default_text_shape=multiline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_MSGMGR_UNKNOWN_SUBC_7F12D378,MSGMGR_UNKNOWN_SUBCOMMAND,MsgMgrUnknownSubcommand,en-US,GLOBAL,ERROR,ERROR,MSGMGR,active,,,Unknown subcommand: {command},implemented,core,COMMAND:MSGMGR,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:MSGMGR ; facility_derived=MSGMGR ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_HELP_NO_FUNCTION_FO_0C1DA8ED,HELP_NO_FUNCTION_FOUND,HelpNoFunctionFound,en-US,GLOBAL,ERROR,ERROR,HELP,active,,,No function help found for: {command},implemented,core,COMMAND:HELP,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:HELP ; facility_derived=HELP ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_HELP_NO_DOTTALK_TOP_01CCA9B0,HELP_NO_DOTTALK_TOPIC_FOUND,HelpNoDotTalkTopicFound,en-US,GLOBAL,ERROR,ERROR,HELP,active,,,No DotTalk help found for: {command},implemented,core,COMMAND:HELP,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:HELP ; facility_derived=HELP ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
MSG_HELP_NO_EDUCATIONAL_26787ADE,HELP_NO_EDUCATIONAL_TOPIC_FOUND,HelpNoEducationalTopicFound,en-US,GLOBAL,ERROR,ERROR,HELP,active,,,No educational help found for: {command},implemented,core,COMMAND:HELP,compiled_registry_v1,src/help/helpdata_messages.cpp,true,true,true,,,"owner_scope=COMMAND:HELP ; facility_derived=HELP ; default_text_shape=singleline ; source=all_messages() ; enrichment_pending=HELP_TOPIC,CMDHELPCHK"
